ieltsMarks,toefl_ibt,minimumGPA,tuitionFeeUSD,country_AUS,country_CAD,country_NZ,country_UK,country_US,courseLevelSimplified_Postgraduate,courseLevelSimplified_Undergraduate,universityRankingNum,uniqueID
0.48433302428171143,0.2492722512101864,0.3657690499288256,0.6839652593306046,True,False,False,False,False,False,True,-1.1534459729870996,0
0.48433302428171143,0.2492722512101864,0.3657690499288256,0.6839652593306046,True,False,False,False,False,False,True,-1.1534459729870996,1
0.48433302428171143,0.2492722512101864,0.3657690499288256,0.6839652593306046,True,False,False,False,False,False,True,-1.1534459729870996,2
0.48433302428171143,0.2492722512101864,0.3657690499288256,0.6839652593306046,True,False,False,False,False,False,True,-1.1534459729870996,3
0.48433302428171143,0.2492722512101864,0.3657690499288256,0.6839652593306046,True,False,False,False,False,False,True,-1.1534459729870996,4
0.48433302428171143,0.2492722512101864,0.3657690499288256,0.6839652593306046,True,False,False,False,False,False,True,-1.1534459729870996,5
0.48433302428171143,0.2492722512101864,0.3657690499288256,-0.01514566395260905,True,False,False,False,False,False,True,-0.904636567679964,6
0.48433302428171143,0.2492722512101864,0.3657690499288256,0.038192499131668826,True,False,False,False,False,False,True,-0.6399457109702452,7
0.48433302428171143,0.2492722512101864,0.3657690499288256,0.038192499131668826,True,False,False,False,False,False,True,-0.6399457109702452,8
0.48433302428171143,0.2492722512101864,0.3657690499288256,0.09915039979941498,True,False,False,False,False,False,True,-0.6399457109702452,9
0.48433302428171143,0.2492722512101864,0.3657690499288256,0.038192499131668826,True,False,False,False,False,False,True,-0.6399457109702452,10
0.48433302428171143,0.7698538656940689,1.0756319468277307,1.1024158482894035,True,False,False,False,False,True,False,-1.5293069895149003,11
0.48433302428171143,0.7698538656940689,1.0756319468277307,1.1024158482894035,True,False,False,False,False,True,False,-1.5293069895149003,12
0.48433302428171143,0.7698538656940689,1.0756319468277307,1.1024158482894035,True,False,False,False,False,True,False,-1.5293069895149003,13
