ieltsMarks,toefl_ibt,minimumGPA,tuitionFeeUSD,country_AUS,country_CAD,country_NZ,country_UK,country_US,courseLevelSimplified_Postgraduate,courseLevelSimplified_Undergraduate,universityRankingNum,uniqueID,human_readable_toefl_ibt
0.4843330242817114,0.2657129080574342,0.3657690499288256,0.6839652593306046,True,False,False,False,False,False,True,-1.1534459729870996,0,422.07856128572234
0.4843330242817114,0.2657129080574342,0.3657690499288256,0.6839652593306046,True,False,False,False,False,False,True,-1.1534459729870996,1,422.07856128572234
0.4843330242817114,0.2657129080574342,0.3657690499288256,0.6839652593306046,True,False,False,False,False,False,True,-1.1534459729870996,2,422.07856128572234
0.4843330242817114,0.2657129080574342,0.3657690499288256,0.6839652593306046,True,False,False,False,False,False,True,-1.1534459729870996,3,422.07856128572234
0.4843330242817114,0.2657129080574342,0.3657690499288256,0.6839652593306046,True,False,False,False,False,False,True,-1.1534459729870996,4,422.07856128572234
0.4843330242817114,0.2657129080574342,0.3657690499288256,0.6839652593306046,True,False,False,False,False,False,True,-1.1534459729870996,5,422.07856128572234
0.4843330242817114,0.2657129080574342,0.3657690499288256,-0.015145663952609,True,False,False,False,False,False,True,-0.904636567679964,6,422.07856128572234
0.4843330242817114,0.2657129080574342,0.3657690499288256,0.0381924991316688,True,False,False,False,False,False,True,-0.6399457109702452,7,422.07856128572234
0.4843330242817114,0.2657129080574342,0.3657690499288256,0.0381924991316688,True,False,False,False,False,False,True,-0.6399457109702452,8,422.07856128572234
0.4843330242817114,0.2657129080574342,0.3657690499288256,0.0991503997994149,True,False,False,False,False,False,True,-0.6399457109702452,9,422.07856128572234
0.4843330242817114,0.2657129080574342,0.3657690499288256,0.0381924991316688,True,False,False,False,False,False,True,-0.6399457109702452,10,422.07856128572234
0.4843330242817114,0.892377884343462,1.075631946827731,1.1024158482894035,True,False,False,False,False,True,False,-1.5293069895149003,11,540.4553318466486
0.4843330242817114,0.892377884343462,1.075631946827731,1.1024158482894035,True,False,False,False,False,True,False,-1.5293069895149003,12,540.4553318466486
0.4843330242817114,0.892377884343462,1.075631946827731,1.1024158482894035,True,False,False,False,False,True,False,-1.5293069895149003,13,540.4553318466486
0.4843330242817114,0.892377884343462,1.075631946827731,1.1024158482894035,True,False,False,False,False,True,False,-1.5293069895149003,14,540.4553318466486
0.4843330242817114,0.2657129080574342,1.075631946827731,1.10089190077271,True,False,False,False,False,True,False,-1.7622349434194529,15,422.07856128572234
0.4843330242817114,0.2657129080574342,1.075631946827731,-0.0227654015360773,True,False,False,False,False,True,False,-0.6399457109702452,16,422.07856128572234
0.4843330242817114,0.2657129080574342,1.075631946827731,-0.0227654015360773,True,False,False,False,False,True,False,-0.6399457109702452,17,422.07856128572234
0.4843330242817114,0.2657129080574342,1.075631946827731,-0.0227654015360773,True,False,False,False,False,True,False,-0.6399457109702452,18,422.07856128572234
0.4843330242817114,0.2657129080574342,1.075631946827731,-0.0227654015360773,True,False,False,False,False,True,False,-0.6399457109702452,19,422.07856128572234
0.4843330242817114,0.2657129080574342,1.075631946827731,-0.1512849754439086,True,False,False,False,False,True,False,-0.3752548542605264,20,422.07856128572234
0.4843330242817114,0.2657129080574342,-1.053956743868983,-1.241850148183467,False,True,False,False,False,False,True,-0.1105639975508076,21,422.07856128572234
-1.2304676833102972,-0.8167084146184321,-1.053956743868983,-1.2909388422308106,False,True,False,False,False,False,True,-0.1105639975508076,22,217.6095939532133
-1.2304676833102972,-0.8167084146184321,-1.053956743868983,-1.2857369059959427,False,True,False,False,False,False,True,-0.1105639975508076,23,217.6095939532133
0.4843330242817114,0.7784387977460024,-1.053956743868983,-0.950688252445939,False,True,False,False,False,False,True,-0.1105639975508076,24,518.932282653753
-1.2304676833102972,0.7784387977460024,-1.053956743868983,-1.6062787514543435,False,True,False,False,False,False,True,-0.1105639975508076,25,518.932282653753
0.4843330242817114,0.6644997111485428,-1.053956743868983,-0.922114236507933,False,True,False,False,False,False,True,-0.1105639975508076,26,497.4092334608572
-1.2304676833102972,0.7784387977460024,-1.053956743868983,-1.6062787514543435,False,True,False,False,False,False,True,-0.1105639975508076,27,518.932282653753
0.4843330242817114,0.2657129080574342,-1.053956743868983,0.2198939338143737,False,True,False,False,False,False,True,0.154126859158911,28,422.07856128572234
-1.2304676833102972,-0.8167084146184321,-1.053956743868983,-0.9163261666127984,False,True,False,False,False,False,True,-0.1105639975508076,29,217.6095939532133
-1.2304676833102972,-0.8167084146184321,-1.053956743868983,-1.787467319184315,False,True,False,False,False,False,True,-0.1105639975508076,30,217.6095939532133
0.4843330242817114,0.2657129080574342,-1.053956743868983,-1.182797181911588,False,True,False,False,False,False,True,-0.1105639975508076,31,422.07856128572234
-1.2304676833102972,-0.8167084146184321,-1.053956743868983,-1.0923127981079022,False,True,False,False,False,False,True,-0.1105639975508076,32,217.6095939532133
0.4843330242817114,0.7784387977460024,-1.053956743868983,0.0017056787800611,False,True,False,False,False,False,True,0.154126859158911,33,518.932282653753
0.4843330242817114,0.6644997111485428,-1.053956743868983,-1.044103304550959,False,True,False,False,False,False,True,-0.1105639975508076,34,497.4092334608572
0.4843330242817114,0.3796519946548938,-1.053956743868983,-0.807818172755909,False,True,False,False,False,False,True,-0.1105639975508076,35,443.601610478618
0.4843330242817114,0.7784387977460024,-1.053956743868983,0.0017056787800611,False,True,False,False,False,False,True,0.154126859158911,36,518.932282653753
0.4843330242817114,0.4935910812523534,-1.053956743868983,0.2110286622028385,False,True,False,False,False,False,True,2.2716537128366614,37,465.1246596715137
