ieltsMarks,toefl_ibt,minimumGPA,tuitionFeeUSD,ielts_toefl_interaction,gpa_tuition_interaction,ielts_squared,toefl_squared,country_AUS,country_CAD,country_NZ,country_UK,country_US,courseLevelSimplified_Postgraduate,courseLevelSimplified_Undergraduate,universityRankingNum,uniqueID
0.48433302428171143,0.01340223876458206,0.3657690499288256,0.038192499131668826,0.12566959332991082,0.12185259319273067,0.4699739260937023,-0.05404248484113824,True,False,False,False,False,False,True,-0.6399457109702452,10
0.48433302428171143,1.0863259087513666,1.0756319468277307,1.1024158482894035,1.0133651030769777,1.4247205651077002,0.4699739260937023,1.1502869707662549,True,False,False,False,False,True,False,-1.5293069895149003,11
0.48433302428171143,1.0863259087513666,1.0756319468277307,1.1024158482894035,1.0133651030769777,1.4247205651077002,0.4699739260937023,1.1502869707662549,True,False,False,False,False,True,False,-1.5293069895149003,12
0.48433302428171143,1.0863259087513666,1.0756319468277307,1.1024158482894035,1.0133651030769777,1.4247205651077002,0.4699739260937023,1.1502869707662549,True,False,False,False,False,True,False,-1.5293069895149003,13
0.48433302428171143,1.0863259087513666,1.0756319468277307,1.1024158482894035,1.0133651030769777,1.4247205651077002,0.4699739260937023,1.1502869707662549,True,False,False,False,False,True,False,-1.5293069895149003,14
0.48433302428171143,0.01340223876458206,1.0756319468277307,1.10089190077271,0.12566959332991082,1.4231232606876987,0.4699739260937023,-0.05404248484113824,True,False,False,False,False,True,False,-1.7622349434194529,15
0.48433302428171143,0.01340223876458206,1.0756319468277307,-0.02276540153607732,0.12566959332991082,0.24537746833955285,0.4699739260937023,-0.05404248484113824,True,False,False,False,False,True,False,-0.6399457109702452,16
0.48433302428171143,0.01340223876458206,1.0756319468277307,-0.02276540153607732,0.12566959332991082,0.24537746833955285,0.4699739260937023,-0.05404248484113824,True,False,False,False,False,True,False,-0.6399457109702452,17
0.48433302428171143,0.01340223876458206,1.0756319468277307,-0.02276540153607732,0.12566959332991082,0.24537746833955285,0.4699739260937023,-0.05404248484113824,True,False,False,False,False,True,False,-0.6399457109702452,18
0.48433302428171143,0.01340223876458206,1.0756319468277307,-0.02276540153607732,0.12566959332991082,0.24537746833955285,0.4699739260937023,-0.05404248484113824,True,False,False,False,False,True,False,-0.6399457109702452,19
0.48433302428171143,0.01340223876458206,1.0756319468277307,-0.15128497544390865,0.12566959332991082,0.11067146225271743,0.4699739260937023,-0.05404248484113824,True,False,False,False,False,True,False,-0.37525485426052646,20
0.48433302428171143,0.8912488778446785,-1.053956743868983,-1.241850148183467,0.8519659194866018,-1.326308646157036,0.4699739260937023,0.9196569082615578,False,True,False,False,False,False,True,-0.11056399755080769,21
-1.2304676833102972,0.11094075421792612,-1.053956743868983,-1.2909388422308106,-0.29024368746067297,-1.36746995236478,-1.2270102061630495,0.04896363858090346,False,True,False,False,False,False,True,-0.11056399755080769,22
-1.2304676833102972,-1.839829554848955,-1.053956743868983,-1.2857369059959427,-1.780082305217988,-1.3631080826024666,-1.2270102061630495,-1.7649806732537932,False,True,False,False,False,False,True,-0.11056399755080769,23
0.48433302428171143,0.8912488778446785,-1.053956743868983,-0.950688252445939,0.8519659194866018,-1.082166809038268,0.4699739260937023,0.9196569082615578,False,True,False,False,False,False,True,-0.11056399755080769,24
-1.2304676833102972,0.8912488778446785,-1.053956743868983,-1.6062787514543435,0.30569175964225304,-1.6318852686604968,-1.2270102061630495,0.9196569082615578,False,True,False,False,False,False,True,-0.11056399755080769,25
0.48433302428171143,0.6961718469379905,-1.053956743868983,-0.922114236507933,0.6905667358962261,-1.0582072427382379,0.4699739260937023,0.6942095437906741,False,True,False,False,False,False,True,-0.11056399755080769,26
-1.2304676833102972,0.8912488778446785,-1.053956743868983,-1.6062787514543435,0.30569175964225304,-1.6318852686604968,-1.2270102061630495,0.9196569082615578,False,True,False,False,False,False,True,-0.11056399755080769,27
0.48433302428171143,0.01340223876458206,-1.053956743868983,0.2198939338143737,0.12566959332991082,-0.10062324294703563,0.4699739260937023,-0.05404248484113824,False,True,False,False,False,False,True,0.15412685915891108,28
-1.2304676833102972,-1.839829554848955,-1.053956743868983,-0.9163261666127984,-1.780082305217988,-1.0533538946928471,-1.2270102061630495,-1.7649806732537932,False,True,False,False,False,False,True,-0.11056399755080769,29
-1.2304676833102972,0.11094075421792612,-1.053956743868983,-1.787467319184315,-0.29024368746067297,-1.783813492916841,-1.2270102061630495,0.04896363858090346,False,True,False,False,False,False,True,-0.11056399755080769,30
0.48433302428171143,0.5010948160313023,-1.053956743868983,-1.182797181911588,0.5291675523058503,-1.2767922091369737,0.4699739260937023,0.4739448773536038,False,True,False,False,False,False,True,-0.11056399755080769,31
-1.2304676833102972,-1.839829554848955,-1.053956743868983,-1.0923127981079022,-1.780082305217988,-1.2009202491868785,-1.2270102061630495,-1.7649806732537932,False,True,False,False,False,False,True,-0.11056399755080769,32
0.48433302428171143,0.8912488778446785,-1.053956743868983,0.001705678780061158,0.8519659194866018,-0.28357603382264973,0.4699739260937023,0.9196569082615578,False,True,False,False,False,False,True,0.15412685915891108,33
0.48433302428171143,0.6961718469379905,-1.053956743868983,-1.0441033045509587,0.6905667358962261,-1.160496160403751,0.4699739260937023,0.6942095437906741,False,True,False,False,False,False,True,-0.11056399755080769,34
0.48433302428171143,0.20847926967127017,-1.053956743868983,-0.807818172755909,0.2870687769202866,-0.9623689775381176,0.4699739260937023,0.1532654365113985,False,True,False,False,False,False,True,-0.11056399755080769,35
0.48433302428171143,0.8912488778446785,-1.053956743868983,0.001705678780061158,0.8519659194866018,-0.28357603382264973,0.4699739260937023,0.9196569082615578,False,True,False,False,False,False,True,0.15412685915891108,36
0.48433302428171143,0.40355630057795827,-1.053956743868983,0.2110286622028385,0.4484679605106624,-0.10805685197858353,0.4699739260937023,0.3657560558977487,False,True,False,False,False,False,True,2.2716537128366614,37
0.48433302428171143,0.8912488778446785,-1.053956743868983,-1.231373009006198,0.8519659194866018,-1.3175234718470248,0.4699739260937023,0.9196569082615578,False,True,False,False,False,False,True,-0.11056399755080769,38
0.48433302428171143,0.40355630057795827,-1.053956743868983,0.2110286622028385,0.4484679605106624,-0.10805685197858353,0.4699739260937023,0.3657560558977487,False,True,False,False,False,False,True,2.2716537128366614,39
0.48433302428171143,0.6961718469379905,-1.053956743868983,0.9235473929646549,0.6905667358962261,0.4893964358875512,0.4699739260937023,0.6942095437906741,False,True,False,False,False,False,True,0.6835085725783486,40
0.48433302428171143,0.01340223876458206,-1.053956743868983,-1.182797181911588,0.12566959332991082,-1.2767922091369737,0.4699739260937023,-0.05404248484113824,False,True,False,False,False,False,True,-0.10527018041661332,41
0.48433302428171143,0.8912488778446785,-1.053956743868983,-0.1479782047105703,0.8519659194866018,-0.4090873003635766,0.4699739260937023,0.9196569082615578,False,True,False,False,False,False,True,0.15412685915891108,42
0.48433302428171143,0.6961718469379905,1.0756319468277307,-0.37407926415848447,0.6905667358962261,-0.12284727655994795,0.4699739260937023,0.6942095437906741,False,True,False,False,False,True,False,0.6835085725783486,51
0.48433302428171143,0.6961718469379905,1.0756319468277307,-0.465369581745037,0.6905667358962261,-0.21853195479660656,0.4699739260937023,0.6942095437906741,False,True,False,False,False,True,False,0.6835085725783486,52
0.48433302428171143,0.6961718469379905,1.0756319468277307,-1.0890157962689013,0.6905667358962261,-0.8721980712897349,0.4699739260937023,0.6942095437906741,False,True,False,False,False,True,False,0.6835085725783486,53
0.48433302428171143,0.6961718469379905,1.0756319468277307,-1.0890157962689013,0.6905667358962261,-0.8721980712897349,0.4699739260937023,0.6942095437906741,False,True,False,False,False,True,False,0.6835085725783486,57
-1.2304676833102972,-0.6693673694088264,-1.053956743868983,-0.8000763239932185,-0.886179134563599,-0.9558773685491349,-1.2270102061630495,-0.7388064625587362,False,False,False,True,False,False,True,0.6835085725783486,60
-1.2304676833102972,-0.6693673694088264,-1.053956743868983,-0.7512318523043193,-0.886179134563599,-0.9149208449593399,-1.2270102061630495,-0.7388064625587362,False,False,False,True,False,False,True,1.2128902859977861,61
-1.2304676833102972,0.11094075421792612,-1.053956743868983,-0.7084929395765326,-0.29024368746067297,-0.8790838868182692,-1.2270102061630495,0.04896363858090346,False,False,False,True,False,False,True,1.2128902859977861,62
-1.2304676833102972,-1.839829554848955,-1.053956743868983,-0.220048222687541,-1.780082305217988,-0.46951865092031914,-1.2270102061630495,-1.7649806732537932,False,False,False,True,False,False,True,1.2128902859977861,63
-1.2304676833102972,-1.839829554848955,-1.053956743868983,-0.220048222687541,-1.780082305217988,-0.46951865092031914,-1.2270102061630495,-1.7649806732537932,False,False,False,True,False,False,True,1.2128902859977861,64
-1.2304676833102972,-0.6693673694088264,-1.053956743868983,-0.7512318523043193,-0.886179134563599,-0.9149208449593399,-1.2270102061630495,-0.7388064625587362,False,False,False,True,False,False,True,1.2128902859977861,65
-1.2304676833102972,-1.839829554848955,-1.053956743868983,-0.220048222687541,-1.780082305217988,-0.46951865092031914,-1.2270102061630495,-1.7649806732537932,False,False,False,True,False,False,True,1.2128902859977861,66
-1.2304676833102972,0.11094075421792612,-1.053956743868983,-0.6797968124593043,-0.29024368746067297,-0.8550219292092647,-1.2270102061630495,0.04896363858090346,False,False,False,True,False,False,True,2.2716537128366614,67
-1.2304676833102972,-0.084136276688762,-1.053956743868983,-0.6596484678876334,-0.43922754923640445,-0.8381273632284743,-1.2270102061630495,-0.1557529337547266,False,False,False,True,False,False,True,3.3304171396755367,68
0.48433302428171143,0.7937103623913345,-1.053956743868983,0.7305873075576588,0.771266327691414,0.3275976894460663,0.4699739260937023,0.8062853887718893,False,False,False,True,False,False,True,-1.0793325331083785,69
-1.2304676833102972,-1.839829554848955,-1.053956743868983,-0.8733430315265672,-1.780082305217988,-1.0173121539338275,-1.2270102061630495,-1.7649806732537932,False,False,False,True,False,False,True,3.3304171396755367,70
2.19913373187372,1.574018486018087,-1.7638196407678863,1.3857137840850187,2.006590848248521,0.5953509624143517,2.3027167889309945,1.7495364309259316,False,False,False,True,False,True,False,-1.5557760751858722,71
0.48433302428171143,0.01340223876458206,-1.7638196407678863,1.2269692510960966,0.12566959332991082,0.47333465255308693,0.4699739260937023,-0.05404248484113824,False,False,False,True,False,True,False,-0.904636567679964,72
0.48433302428171143,0.01340223876458206,-1.7638196407678863,1.2465070397716562,0.12566959332991082,0.4883520445360118,0.4699739260937023,-0.05404248484113824,False,False,False,True,False,True,False,-1.5081317209781229,73
2.19913373187372,1.476479970564743,-1.7638196407678863,1.0132746874571628,1.919683595546011,0.3090819277398465,2.3027167889309945,1.6270951898770896,False,False,False,True,False,True,False,-0.9893376418270741,74
0.48433302428171143,1.0863259087513666,-1.7638196407678863,0.5614633243348455,1.0133651030769777,-0.03819526186529038,0.4699739260937023,1.1502869707662549,False,False,False,True,False,True,False,-0.904636567679964,75
-1.2304676833102972,0.11094075421792612,-1.7638196407678863,0.5614633243348455,-0.29024368746067297,-0.03819526186529038,-1.2270102061630495,0.04896363858090346,False,False,False,True,False,True,False,-0.904636567679964,76
2.19913373187372,1.476479970564743,-1.7638196407678863,1.0132746874571628,1.919683595546011,0.3090819277398465,2.3027167889309945,1.6270951898770896,False,False,False,True,False,True,False,-0.9893376418270741,77
0.48433302428171143,1.0863259087513666,-1.7638196407678863,0.5614633243348455,1.0133651030769777,-0.03819526186529038,0.4699739260937023,1.1502869707662549,False,False,False,True,False,True,False,-0.904636567679964,78
-1.2304676833102972,0.01340223876458206,-1.7638196407678863,-0.5430322917303867,-0.3647356183485387,-0.8871472024000099,-1.2270102061630495,-0.05404248484113824,False,False,False,True,False,True,False,2.2716537128366614,79
-1.2304676833102972,0.01340223876458206,-1.7638196407678863,-1.5018492709834772,-0.3647356183485387,-1.6241257139620466,-1.2270102061630495,-0.05404248484113824,False,False,False,True,False,True,False,2.2716537128366614,80
-1.2304676833102972,-0.6693673694088264,-1.7638196407678863,-0.49479837593759873,-0.886179134563599,-0.8500730159421642,-1.2270102061630495,-0.7388064625587362,False,False,False,True,False,True,False,3.3304171396755367,81
0.48433302428171143,0.01340223876458206,-1.7638196407678863,1.2269692510960966,0.12566959332991082,0.47333465255308693,0.4699739260937023,-0.05404248484113824,False,False,False,True,False,True,False,-0.904636567679964,82
-1.2304676833102972,-1.742291039395611,0.010837601479374653,-0.9224805700455998,-1.7055903743301222,-0.8780804519903193,-1.2270102061630495,-1.6865923654923651,False,False,False,False,True,False,True,-0.11056399755080769,83
0.48433302428171143,0.01340223876458206,0.010837601479374653,0.8283006731713015,0.12566959332991082,0.7734708835063698,0.4699739260937023,-0.05404248484113824,False,False,False,False,True,False,True,-0.11056399755080769,84
0.48433302428171143,0.11094075421792612,0.010837601479374653,1.9620785500140288,0.2063691851250987,1.8429890622684824,0.4699739260937023,0.04896363858090346,False,False,False,False,True,False,True,-0.11056399755080769,85
0.48433302428171143,0.01340223876458206,0.010837601479374653,0.8283006731713015,0.12566959332991082,0.7734708835063698,0.4699739260937023,-0.05404248484113824,False,False,False,False,True,False,True,-0.11056399755080769,89
-1.2304676833102972,0.01340223876458206,0.010837601479374653,1.4550729338832555,-0.3647356183485387,1.3647192580486511,-1.2270102061630495,-0.05404248484113824,False,False,False,False,True,False,True,-0.11056399755080769,90
-1.2304676833102972,0.01340223876458206,0.010837601479374653,2.4358699253963505,-0.3647356183485387,2.28992712594212,-1.2270102061630495,-0.05404248484113824,False,False,False,False,True,False,True,-0.11056399755080769,94
0.48433302428171143,0.01340223876458206,0.010837601479374653,-0.503395002954845,0.12566959332991082,-0.48274760803982286,0.4699739260937023,-0.05404248484113824,False,False,False,False,True,False,True,-0.11056399755080769,97
2.19913373187372,-1.839829554848955,0.010837601479374653,0.7010119799500304,-1.0351629963393305,0.6533965954719886,2.3027167889309945,-1.7649806732537932,False,False,False,False,True,False,True,-0.11056399755080769,98
2.19913373187372,-1.839829554848955,0.010837601479374653,0.5707926184274252,-1.0351629963393305,0.5305577420952957,2.3027167889309945,-1.7649806732537932,False,False,False,False,True,False,True,-0.11056399755080769,102
0.48433302428171143,0.11094075421792612,0.010837601479374653,2.302622206629034,0.2063691851250987,2.1642315550450393,0.4699739260937023,0.04896363858090346,False,False,False,False,True,False,True,-0.11056399755080769,103
0.48433302428171143,0.11094075421792612,0.010837601479374653,1.771096665710433,0.2063691851250987,1.6628315541278715,0.4699739260937023,0.04896363858090346,False,False,False,False,True,False,True,-0.11056399755080769,105
0.48433302428171143,0.01340223876458206,0.010837601479374653,1.771096665710433,0.12566959332991082,1.6628315541278715,0.4699739260937023,-0.05404248484113824,False,False,False,False,True,True,False,-0.11056399755080769,106
-1.2304676833102972,-1.839829554848955,0.010837601479374653,2.277613837124317,-1.780082305217988,2.1406405974573173,-1.2270102061630495,-1.7649806732537932,False,False,False,False,True,False,True,-0.11056399755080769,107
0.48433302428171143,0.01340223876458206,0.010837601479374653,0.7614814359008876,0.12566959332991082,0.7104387937016752,0.4699739260937023,-0.05404248484113824,False,False,False,False,True,False,True,0.6835085725783486,108
-2.9452683909023056,-1.742291039395611,0.010837601479374653,0.017091687362064394,-2.084257689676773,0.00823919675463971,-2.7882356078392614,-1.6865923654923651,False,False,False,False,True,False,True,-0.11056399755080769,109
0.48433302428171143,0.01340223876458206,0.010837601479374653,0.491469196404653,0.12566959332991082,0.45573017349674044,0.4699739260937023,-0.05404248484113824,False,False,False,False,True,False,True,-0.11056399755080769,110
-1.2304676833102972,-0.5718288539554823,0.010837601479374653,-0.8457947494940281,-0.8116872036757332,-0.8057409921998437,-1.2270102061630495,-0.6448700606958679,False,False,False,False,True,False,True,-0.11056399755080769,112
-1.2304676833102972,0.01340223876458206,0.010837601479374653,0.5336708199438619,-0.3647356183485387,0.49553991442602097,-1.2270102061630495,-0.05404248484113824,False,False,False,False,True,False,True,0.15412685915891108,113
0.48433302428171143,0.11094075421792612,0.010837601479374653,2.37823344880345,0.2063691851250987,2.235557340876667,0.4699739260937023,0.04896363858090346,False,False,False,False,True,True,False,-0.11056399755080769,114
-1.2304676833102972,-1.839829554848955,0.010837601479374653,0.6579311559204213,-1.780082305217988,0.6127574849400141,-1.2270102061630495,-1.7649806732537932,False,False,False,False,True,False,True,-0.6399457109702452,115
-1.2304676833102972,-1.839829554848955,1.0756319468277307,-1.4167866235372593,-1.780082305217988,-1.2157465107263843,-1.2270102061630495,-1.7649806732537932,False,False,False,False,True,True,False,-0.11056399755080769,119
-1.2304676833102972,-1.839829554848955,1.0756319468277307,-1.4167866235372593,-1.780082305217988,-1.2157465107263843,-1.2270102061630495,-1.7649806732537932,False,False,False,False,True,True,False,-0.11056399755080769,120
-1.2304676833102972,-0.7669058848621704,1.0756319468277307,-0.10834091593502863,-0.9606710654514646,0.15568268167790175,-1.2270102061630495,-0.831447189913151,False,False,False,False,True,True,False,-0.11056399755080769,121
-1.2304676833102972,-1.839829554848955,1.0756319468277307,-1.4167866235372593,-1.780082305217988,-1.2157465107263843,-1.2270102061630495,-1.7649806732537932,False,False,False,False,True,True,False,-0.11056399755080769,123
0.48433302428171143,0.01340223876458206,1.0756319468277307,-0.1347169306470342,0.12566959332991082,0.12803702825479013,0.4699739260937023,-0.05404248484113824,False,False,False,False,True,True,False,-0.11056399755080769,124
-2.9452683909023056,-1.742291039395611,1.0756319468277307,-0.2138449747830508,-2.084257689676773,0.045100067985455225,-2.7882356078392614,-1.6865923654923651,False,False,False,False,True,True,False,-0.11056399755080769,125
0.48433302428171143,0.11094075421792612,1.0756319468277307,0.6085005505712554,0.2063691851250987,0.9070301069326913,0.4699739260937023,0.04896363858090346,False,False,False,False,True,True,False,0.15412685915891108,126
0.48433302428171143,1.0863259087513666,1.0756319468277307,0.4859986155754963,1.0133651030769777,0.7786314054786839,0.4699739260937023,1.1502869707662549,False,False,False,False,True,True,False,-0.11056399755080769,127
0.48433302428171143,1.0863259087513666,1.0756319468277307,0.4859986155754963,1.0133651030769777,0.7786314054786839,0.4699739260937023,1.1502869707662549,False,False,False,False,True,True,False,-0.11056399755080769,128
0.48433302428171143,1.0863259087513666,1.0756319468277307,-0.22332080229069726,1.0133651030769777,0.035168111014929934,0.4699739260937023,1.1502869707662549,False,False,False,False,True,True,False,-0.11056399755080769,129
0.48433302428171143,1.0863259087513666,1.0756319468277307,0.4859986155754963,1.0133651030769777,0.7786314054786839,0.4699739260937023,1.1502869707662549,False,False,False,False,True,True,False,-0.11056399755080769,130
0.48433302428171143,1.0863259087513666,1.0756319468277307,0.4859986155754963,1.0133651030769777,0.7786314054786839,0.4699739260937023,1.1502869707662549,False,False,False,False,True,True,False,-0.11056399755080769,131
0.48433302428171143,1.0863259087513666,1.0756319468277307,0.36642734888107115,1.0133651030769777,0.6533044432939111,0.4699739260937023,1.1502869707662549,False,False,False,False,True,True,False,-0.11056399755080769,132
0.48433302428171143,1.0863259087513666,1.0756319468277307,0.4859986155754963,1.0133651030769777,0.7786314054786839,0.4699739260937023,1.1502869707662549,False,False,False,False,True,True,False,-0.11056399755080769,133
0.48433302428171143,0.01340223876458206,1.0756319468277307,-0.7718442193570347,0.12566959332991082,-0.5397590888768176,0.4699739260937023,-0.05404248484113824,False,False,False,False,True,True,False,-0.11056399755080769,134
2.19913373187372,1.476479970564743,1.0756319468277307,0.0626147349761184,1.919683595546011,0.3348674723832549,2.3027167889309945,1.6270951898770896,False,False,False,False,True,True,False,-0.11056399755080769,135
0.48433302428171143,0.11094075421792612,1.0756319468277307,0.7497587626955518,0.2063691851250987,1.0550879397098003,0.4699739260937023,0.04896363858090346,False,False,False,False,True,True,False,-0.11056399755080769,136
2.19913373187372,1.0863259087513666,1.0756319468277307,0.18707044883943344,1.5720545847359708,0.46531400001675205,2.3027167889309945,1.1502869707662549,False,False,False,False,True,True,False,1.2128902859977861,137
0.48433302428171143,0.8912488778446785,1.0756319468277307,3.2525494920347446,0.8519659194866018,3.6783532756361708,0.4699739260937023,0.9196569082615578,False,False,False,False,True,True,False,0.15412685915891108,139
0.48433302428171143,0.01340223876458206,1.0756319468277307,-0.7829807589021037,0.12566959332991082,-0.5514316980999091,0.4699739260937023,-0.05404248484113824,False,False,False,False,True,True,False,2.2716537128366614,140
-1.2304676833102972,0.01340223876458206,1.0756319468277307,-1.3919736319192983,-0.3647356183485387,-1.1897391182468644,-1.2270102061630495,-0.05404248484113824,False,False,False,False,True,True,False,-0.11056399755080769,141
0.48433302428171143,0.01340223876458206,1.0756319468277307,-0.6173979998767356,0.12566959332991082,-0.37787842938815275,0.4699739260937023,-0.05404248484113824,False,False,False,False,True,True,False,3.3304171396755367,142
-1.2304676833102972,-1.839829554848955,0.010837601479374653,-1.3952559804167926,-1.780082305217988,-1.3240601330119561,-1.2270102061630495,-1.7649806732537932,False,False,True,False,False,False,True,-0.11056399755080769,143
-1.2304676833102972,-1.839829554848955,0.010837601479374653,-1.120007613555508,-1.780082305217988,-1.0644121560620916,-1.2270102061630495,-1.7649806732537932,False,False,True,False,False,False,True,-0.11056399755080769,144
-1.2304676833102972,-1.839829554848955,0.010837601479374653,-1.120007613555508,-1.780082305217988,-1.0644121560620916,-1.2270102061630495,-1.7649806732537932,False,False,True,False,False,False,True,-0.11056399755080769,145
-1.2304676833102972,-1.839829554848955,0.010837601479374653,-1.120007613555508,-1.780082305217988,-1.0644121560620916,-1.2270102061630495,-1.7649806732537932,False,False,True,False,False,False,True,-0.11056399755080769,146
-1.2304676833102972,-1.839829554848955,0.010837601479374653,-1.178620979582187,-1.780082305217988,-1.119703462908315,-1.2270102061630495,-1.7649806732537932,False,False,True,False,False,False,True,-0.11056399755080769,147
-1.2304676833102972,-1.839829554848955,0.010837601479374653,-1.120007613555508,-1.780082305217988,-1.0644121560620916,-1.2270102061630495,-1.7649806732537932,False,False,True,False,False,False,True,-0.11056399755080769,148
-1.2304676833102972,-1.839829554848955,0.010837601479374653,-1.5889145417689399,-1.780082305217988,-1.5067426108318778,-1.2270102061630495,-1.7649806732537932,False,False,True,False,False,False,True,-0.11056399755080769,152
0.48433302428171143,0.01340223876458206,1.0756319468277307,0.4382287222637529,0.12566959332991082,0.7285620553901595,0.4699739260937023,-0.05404248484113824,False,False,True,False,False,True,False,-1.1640336072554884,155
0.48433302428171143,1.0863259087513666,1.0756319468277307,-0.23025671727052094,1.0133651030769777,0.027898328077741317,0.4699739260937023,1.1502869707662549,False,False,True,False,False,True,False,-1.1640336072554884,156
0.48433302428171143,1.0863259087513666,1.0756319468277307,-0.23025671727052094,1.0133651030769777,0.027898328077741317,0.4699739260937023,1.1502869707662549,False,False,True,False,False,True,False,-1.1640336072554884,157
0.48433302428171143,1.0863259087513666,1.0756319468277307,1.1163853671924289,1.0133651030769777,1.439362522291052,0.4699739260937023,1.1502869707662549,False,False,True,False,False,True,False,0.15412685915891108,158
0.48433302428171143,1.0863259087513666,1.0756319468277307,0.17628558949052436,1.0133651030769777,0.4540099995059682,0.4699739260937023,1.1502869707662549,False,False,True,False,False,True,False,0.15412685915891108,159
0.48433302428171143,1.0863259087513666,1.0756319468277307,-0.35803385520868114,1.0133651030769777,-0.10602950406088837,0.4699739260937023,1.1502869707662549,False,False,True,False,False,True,False,0.15412685915891108,160
0.48433302428171143,1.0863259087513666,1.0756319468277307,0.3197711095238348,1.0133651030769777,0.6044023541276963,0.4699739260937023,1.1502869707662549,False,False,True,False,False,True,False,0.15412685915891108,161
0.48433302428171143,1.0863259087513666,1.0756319468277307,0.3197711095238348,1.0133651030769777,0.6044023541276963,0.4699739260937023,1.1502869707662549,False,False,True,False,False,True,False,0.15412685915891108,162
0.48433302428171143,1.0863259087513666,1.0756319468277307,0.3197711095238348,1.0133651030769777,0.6044023541276963,0.4699739260937023,1.1502869707662549,False,False,True,False,False,True,False,0.15412685915891108,163
0.48433302428171143,1.0863259087513666,1.0756319468277307,-0.35785801511060117,1.0133651030769777,-0.1058451997047345,0.4699739260937023,1.1502869707662549,False,False,True,False,False,True,False,0.15412685915891108,164
0.48433302428171143,0.01340223876458206,1.0756319468277307,-1.2416889614268936,0.12566959332991082,-1.032220328520513,0.4699739260937023,-0.05404248484113824,False,False,True,False,False,True,False,-0.11056399755080769,165
0.48433302428171143,0.01340223876458206,1.0756319468277307,-1.19268818742859,0.12566959332991082,-0.9808608479389098,0.4699739260937023,-0.05404248484113824,False,False,True,False,False,True,False,-0.11056399755080769,166
